timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-05T23:50:57,langgraph_pdf_chatbot,c0d7ecda-cab4-48bf-9508-06cda02a1374,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.029764539998723,3.133370917883703e-05,3.470047202232082e-06,8.071111111111112,31.07708851227473,10.0,1.911772098591668e-05,7.79400623520006e-05,2.3683569355560192e-05,0.0001207413526934,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:51:20,langgraph_pdf_chatbot,de55163a-add8-440f-b20a-a780a6348f6c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.857553562000248,1.3027969097097882e-05,3.377262010159237e-06,8.0,31.24300750478644,10.0,7.448169831113774e-06,3.344474897800081e-05,9.309073002785024e-06,5.0201991811899606e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:53:24,langgraph_pdf_chatbot,76c61073-9936-499c-bd08-7a8a3c848eb9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.93939185599811,2.5057007371639795e-05,3.610836207495849e-06,8.0,33.40741794831131,10.0,1.430152189777194e-05,6.437782928000058e-05,1.7875351211104217e-05,9.655470238887674e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:54:02,langgraph_pdf_chatbot,3dacc38b-263d-4799-ac58-2da5c9fe4ded,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.236354630000278,2.272901884794784e-05,3.644600122419085e-06,8.0,34.01896413296071,10.0,1.273946395111529e-05,5.892115824799975e-05,1.592340640833451e-05,8.758402860744955e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:54:24,langgraph_pdf_chatbot,579ed745-ef91-47f7-9cc6-423775c3a5e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.143194536998635,1.7837252306865486e-05,3.468127090770049e-06,8.0,31.87793880100654,10.0,1.0312393537775884e-05,4.553336975999904e-05,1.2888326227776917e-05,6.873408952555184e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:54:58,langgraph_pdf_chatbot,9e671b6b-56e3-4023-822d-5e6cfe24d239,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.980617642999276,3.3213640194161655e-05,3.32781410752257e-06,8.0,29.07726356730757,10.0,2.10605588622194e-05,8.060173114800024e-05,2.632319112222427e-05,0.0001279854811324,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:55:26,langgraph_pdf_chatbot,fc653dd6-5939-481f-94f3-1c0328fef8d7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.403023353999744,3.19548550680868e-05,3.3983596408376708e-06,8.0,30.111528063437788,10.0,1.977651683333129e-05,7.863922957799911e-05,2.47191305999978e-05,0.0001231348770113,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:56:05,langgraph_pdf_chatbot,1bed11f9-8c58-4ad2-a4ae-34736f045629,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.204859182998916,2.965102172040053e-05,3.613836759299865e-06,8.0,33.24333469761412,10.0,1.711475936222188e-05,7.57525606020007e-05,2.138996284999545e-05,0.0001142572828142,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:57:10,langgraph_pdf_chatbot,d0909d67-1d4a-4a19-8375-1bfa3dc0b823,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.041120165999018,3.733910188021034e-05,3.1009658042983594e-06,8.0,25.77355963781672,10.0,2.563969354444352e-05,8.61967356239994e-05,3.204611099444164e-05,0.0001438825401628,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:58:02,langgraph_pdf_chatbot,abc586ba-20e3-4ce0-8cc0-014a4190e661,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.69581937300245,3.0227723793099983e-05,3.476121397708276e-06,8.310000000000002,30.97620462057348,10.0,1.8911215753617187e-05,7.481255985000018e-05,2.2755771672220567e-05,0.0001164795472758,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
